filename,width,height,class,xmin,ymin,xmax,ymax,image_id
Numan_(130)_jpg.rf.ecc301a514a83bd9b0ed01f7c6faaa5d.jpg,512,512,rickshaw,279,109,302,136,2220
Numan_(130)_jpg.rf.ecc301a514a83bd9b0ed01f7c6faaa5d.jpg,512,512,human hauler,307,94,330,124,2220
Numan_(130)_jpg.rf.ecc301a514a83bd9b0ed01f7c6faaa5d.jpg,512,512,rickshaw,144,108,169,166,2220
Numan_(130)_jpg.rf.ecc301a514a83bd9b0ed01f7c6faaa5d.jpg,512,512,rickshaw,453,111,471,131,2220
Numan_(130)_jpg.rf.ecc301a514a83bd9b0ed01f7c6faaa5d.jpg,512,512,rickshaw,483,114,505,154,2220
Numan_(130)_jpg.rf.ecc301a514a83bd9b0ed01f7c6faaa5d.jpg,512,512,rickshaw,470,118,484,150,2220
Dipto_07_jpg.rf.02ceed6a4876b9f54ee145c38ea10e95.jpg,512,512,truck,406,141,512,285,2221
Dipto_07_jpg.rf.02ceed6a4876b9f54ee145c38ea10e95.jpg,512,512,motorbike,350,160,354,173,2221
Dipto_07_jpg.rf.02ceed6a4876b9f54ee145c38ea10e95.jpg,512,512,human hauler,333,150,340,165,2221
Dipto_07_jpg.rf.02ceed6a4876b9f54ee145c38ea10e95.jpg,512,512,truck,323,149,327,157,2221
Dipto_07_jpg.rf.02ceed6a4876b9f54ee145c38ea10e95.jpg,512,512,truck,318,149,323,157,2221
30_jpg.rf.152cfbf7b9fcc365d76376c2aa255577.jpg,512,512,pickup,234,295,378,495,2222
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,army vehicle,202,242,442,510,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,bus,1,106,127,512,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,110,298,271,512,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,taxi,97,286,197,364,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,van,380,183,471,287,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,470,171,506,245,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,motorbike,482,248,508,311,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,van,196,185,299,301,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,three wheelers (CNG),284,206,348,300,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,minivan,127,190,225,282,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,bus,264,95,317,143,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,298,174,359,220,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,ambulance,407,142,471,194,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,251,167,302,196,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,470,141,508,179,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,294,148,333,175,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,motorbike,139,159,158,186,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,three wheelers (CNG),205,128,227,154,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,three wheelers (CNG),248,116,262,135,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,three wheelers (CNG),233,119,246,139,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,341,138,385,177,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,355,158,408,196,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,323,127,355,160,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,car,369,130,396,153,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,van,412,114,450,148,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,van,461,110,498,143,2223
86_JPG.rf.94efb9652b3dab2898b1b31478e53e64.jpg,512,512,pickup,349,114,379,134,2223
Dipto_792_jpg.rf.8c46cfb62dc0c906eec14ed8be4a592e.jpg,512,512,suv,167,263,198,306,2224
Dipto_792_jpg.rf.8c46cfb62dc0c906eec14ed8be4a592e.jpg,512,512,three wheelers (CNG),207,252,235,312,2224
Dipto_792_jpg.rf.8c46cfb62dc0c906eec14ed8be4a592e.jpg,512,512,pickup,181,248,201,283,2224
Navid_340_jpg.rf.024580a1d7a0b57c707c01070b7754c5.jpg,512,512,car,251,310,394,508,2225
Navid_340_jpg.rf.024580a1d7a0b57c707c01070b7754c5.jpg,512,512,van,356,283,465,444,2225
Navid_340_jpg.rf.024580a1d7a0b57c707c01070b7754c5.jpg,512,512,car,4,338,208,512,2225
Navid_340_jpg.rf.024580a1d7a0b57c707c01070b7754c5.jpg,512,512,car,185,350,246,445,2225
Navid_340_jpg.rf.024580a1d7a0b57c707c01070b7754c5.jpg,512,512,bus,107,308,197,378,2225
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,car,189,232,443,329,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,three wheelers (CNG),109,212,149,247,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,motorbike,159,223,188,250,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,motorbike,202,218,232,255,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,car,185,218,250,250,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,motorbike,48,224,74,254,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,car,76,215,110,239,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,bicycle,21,223,34,241,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,motorbike,29,222,52,244,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,car,46,212,59,221,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,bus,65,205,82,212,2226
Numan_(300)_JPG.rf.fe9d27d7ed2b9bab133a3af2edef296d.jpg,512,512,minivan,72,210,88,217,2226
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,suv,223,193,487,301,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,23,192,54,210,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,123,192,179,220,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,82,190,99,212,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,pickup,66,182,87,201,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,95,191,115,209,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,112,191,131,202,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,75,191,88,206,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,bus,39,184,54,190,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,bus,28,185,38,189,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,three wheelers (CNG),51,189,63,199,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,three wheelers (CNG),36,189,51,197,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,motorbike,51,189,57,202,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,motorbike,18,189,23,201,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,minivan,60,188,67,196,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,bus,141,184,157,193,2227
Numan_(307)_JPG.rf.3631fb349dc7ea863168a75337dd00a5.jpg,512,512,car,162,191,192,211,2227
Numan_(242)_jpg.rf.5c15ed4575f9c0085914931d4844aec0.jpg,512,512,pickup,151,164,306,413,2228
Numan_(242)_jpg.rf.5c15ed4575f9c0085914931d4844aec0.jpg,512,512,bus,36,49,139,204,2228
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,motorbike,226,202,302,306,2229
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,suv,300,142,372,206,2229
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,car,412,142,460,186,2229
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,three wheelers (CNG),370,133,406,186,2229
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,motorbike,181,144,205,188,2229
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,three wheelers (CNG),408,135,426,162,2229
Navid_199_jpg.rf.74b7d7e2aa6c9a7ca83da05fabd89e81.jpg,512,512,three wheelers (CNG),464,131,481,166,2229
46_jpg.rf.4ad773c5ea6c44b074dc6a5c79096a0a.jpg,512,512,bus,294,3,512,430,2230
46_jpg.rf.4ad773c5ea6c44b074dc6a5c79096a0a.jpg,512,512,bus,1,150,123,342,2230
46_jpg.rf.4ad773c5ea6c44b074dc6a5c79096a0a.jpg,512,512,bus,227,253,274,302,2230
46_jpg.rf.4ad773c5ea6c44b074dc6a5c79096a0a.jpg,512,512,bus,172,248,227,300,2230
46_jpg.rf.4ad773c5ea6c44b074dc6a5c79096a0a.jpg,512,512,bus,277,268,295,288,2230
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,rickshaw,169,97,210,221,2231
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,motorbike,206,121,216,176,2231
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,bicycle,216,145,232,194,2231
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,rickshaw,107,110,141,208,2231
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,motorbike,158,126,165,162,2231
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,car,151,130,159,158,2231
Dipto_ 277_jpg.rf.31e3fde954871c23498c548a369dfcce.jpg,512,512,wheelbarrow,4,286,115,512,2231
Pias (403)_jpg.rf.885b1d37c507e8edc8a8a0b978b14ee6.jpg,512,512,bus,183,168,254,325,2232
Pias (403)_jpg.rf.885b1d37c507e8edc8a8a0b978b14ee6.jpg,512,512,truck,262,254,274,284,2232
Dipto_514_jpg.rf.b555bbab3365d75fdb2a76560452de28.jpg,512,512,bus,334,82,427,388,2233
Dipto_514_jpg.rf.b555bbab3365d75fdb2a76560452de28.jpg,512,512,bus,79,71,285,505,2233
Dipto_514_jpg.rf.b555bbab3365d75fdb2a76560452de28.jpg,512,512,pickup,449,126,509,342,2233
Dipto_514_jpg.rf.b555bbab3365d75fdb2a76560452de28.jpg,512,512,pickup,432,154,451,287,2233
Numan_(211)_jpg.rf.afbeb3ae4adefcd97e4dbd6791ccc2ec.jpg,512,512,truck,148,98,247,352,2234
Numan_(211)_jpg.rf.afbeb3ae4adefcd97e4dbd6791ccc2ec.jpg,512,512,truck,233,2,512,510,2234
Numan_(211)_jpg.rf.afbeb3ae4adefcd97e4dbd6791ccc2ec.jpg,512,512,bus,2,1,74,512,2234
Numan_(211)_jpg.rf.afbeb3ae4adefcd97e4dbd6791ccc2ec.jpg,512,512,truck,116,99,152,252,2234
Numan_(211)_jpg.rf.afbeb3ae4adefcd97e4dbd6791ccc2ec.jpg,512,512,pickup,91,136,107,185,2234
Numan_(211)_jpg.rf.afbeb3ae4adefcd97e4dbd6791ccc2ec.jpg,512,512,pickup,101,138,122,212,2234
Navid_364_jpg.rf.e126bf5bee383e5ae98d74215e918b1e.jpg,512,512,car,142,280,191,328,2235
Navid_364_jpg.rf.e126bf5bee383e5ae98d74215e918b1e.jpg,512,512,truck,203,267,211,282,2235
Navid_364_jpg.rf.e126bf5bee383e5ae98d74215e918b1e.jpg,512,512,truck,216,266,232,285,2235
Navid_364_jpg.rf.e126bf5bee383e5ae98d74215e918b1e.jpg,512,512,truck,399,236,476,311,2235
Numan_(491)_jpg.rf.3b684c6ce8c10e29b8201ef3cc53d0c2.jpg,512,512,car,168,169,393,250,2236
Numan_(491)_jpg.rf.3b684c6ce8c10e29b8201ef3cc53d0c2.jpg,512,512,rickshaw,75,153,135,209,2236
Numan_(491)_jpg.rf.3b684c6ce8c10e29b8201ef3cc53d0c2.jpg,512,512,wheelbarrow,1,182,51,214,2236
Numan_(491)_jpg.rf.3b684c6ce8c10e29b8201ef3cc53d0c2.jpg,512,512,motorbike,132,161,176,212,2236
Numan_(491)_jpg.rf.3b684c6ce8c10e29b8201ef3cc53d0c2.jpg,512,512,three wheelers (CNG),55,157,84,195,2236
Numan_(491)_jpg.rf.3b684c6ce8c10e29b8201ef3cc53d0c2.jpg,512,512,three wheelers (CNG),169,160,197,184,2236
Dipto_744_jpg.rf.1029b9c869674f57e7c5fc1bd3de6c6f.jpg,512,512,truck,267,232,510,332,2237
Dipto_744_jpg.rf.1029b9c869674f57e7c5fc1bd3de6c6f.jpg,512,512,truck,72,254,107,275,2237
Dipto_744_jpg.rf.1029b9c869674f57e7c5fc1bd3de6c6f.jpg,512,512,three wheelers (CNG),142,270,184,298,2237
Dipto_744_jpg.rf.1029b9c869674f57e7c5fc1bd3de6c6f.jpg,512,512,car,193,289,362,365,2237
Navid_178_jpg.rf.d677c388c425c66d79cf51a9a02eb73b.jpg,512,512,van,146,225,173,277,2238
Navid_178_jpg.rf.d677c388c425c66d79cf51a9a02eb73b.jpg,512,512,bus,182,164,226,280,2238
Navid_178_jpg.rf.d677c388c425c66d79cf51a9a02eb73b.jpg,512,512,truck,229,1,512,512,2238
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,motorbike,66,172,178,327,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,motorbike,1,180,75,357,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,van,291,59,429,223,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,van,55,68,242,220,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,car,2,112,159,251,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,minivan,211,72,286,209,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,car,421,86,502,183,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,suv,455,78,493,109,2239
Numan_(184)_jpg.rf.3ce0991fd4322bb629bd1d83f68cecb0.jpg,512,512,rickshaw,489,74,512,192,2239
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,bicycle,223,349,315,486,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,bicycle,142,325,155,354,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,three wheelers (CNG),184,291,210,322,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,three wheelers (CNG),221,286,244,316,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,three wheelers (CNG),304,273,329,305,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,rickshaw,241,286,263,349,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,three wheelers (CNG),73,310,97,351,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,human hauler,1,264,73,484,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,rickshaw,351,265,364,291,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,three wheelers (CNG),279,278,293,310,2240
Navid_767_jpg.rf.7a347705e216b87f02422d622749a311.jpg,512,512,bus,78,277,156,344,2240
Navid_187_jpg.rf.20527a14f8ab58a3979f606b9dad7017.jpg,512,512,pickup,154,162,194,267,2241
Navid_187_jpg.rf.20527a14f8ab58a3979f606b9dad7017.jpg,512,512,truck,333,97,408,190,2241
Dipto_ 191_jpg.rf.3b2a8a4bab108f0bd2bb4f5060afd5e4.jpg,512,512,truck,20,3,250,347,2242
Dipto_ 191_jpg.rf.3b2a8a4bab108f0bd2bb4f5060afd5e4.jpg,512,512,truck,267,2,456,256,2242
Dipto_ 191_jpg.rf.3b2a8a4bab108f0bd2bb4f5060afd5e4.jpg,512,512,truck,458,5,505,215,2242
Dipto_503_jpg.rf.f6fd21f6f852f3577d20486ca111475b.jpg,512,512,truck,416,229,430,455,2243
Dipto_503_jpg.rf.f6fd21f6f852f3577d20486ca111475b.jpg,512,512,bus,424,95,504,436,2243
Dipto_503_jpg.rf.f6fd21f6f852f3577d20486ca111475b.jpg,512,512,bus,335,265,398,487,2243
Dipto_503_jpg.rf.f6fd21f6f852f3577d20486ca111475b.jpg,512,512,bus,399,300,414,426,2243
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,10,328,85,382,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,88,337,188,389,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,148,330,202,362,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,77,364,312,510,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,346,353,478,512,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,344,336,392,385,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,389,332,422,371,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,270,330,296,347,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,motorbike,458,354,484,425,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,motorbike,477,332,493,374,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,three wheelers (CNG),428,320,458,357,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,car,229,357,302,403,2244
Pias (182)_jpg.rf.6cc60e847a91893c810f3435dd4c08b4.jpg,512,512,bus,395,315,409,330,2244
Dipto_655_jpg.rf.6bd80779c7388944e06e46565d1829a8.jpg,512,512,car,237,345,255,371,2245
Dipto_655_jpg.rf.6bd80779c7388944e06e46565d1829a8.jpg,512,512,car,284,347,291,354,2245
Dipto_655_jpg.rf.6bd80779c7388944e06e46565d1829a8.jpg,512,512,car,254,346,261,356,2245
Dipto_655_jpg.rf.6bd80779c7388944e06e46565d1829a8.jpg,512,512,motorbike,222,348,227,360,2245
Dipto_655_jpg.rf.6bd80779c7388944e06e46565d1829a8.jpg,512,512,motorbike,482,370,507,385,2245
47_jpg.rf.8d4a85b5cfad792f448406e82eaacddc.jpg,512,512,pickup,385,2,512,511,2246
47_jpg.rf.8d4a85b5cfad792f448406e82eaacddc.jpg,512,512,bus,1,1,158,425,2246
47_jpg.rf.8d4a85b5cfad792f448406e82eaacddc.jpg,512,512,pickup,210,232,305,377,2246
47_jpg.rf.8d4a85b5cfad792f448406e82eaacddc.jpg,512,512,bus,146,141,189,373,2246
Navid_615_JPG.rf.52e7d03bdca4d4e58b837c895aff2e33.jpg,512,512,motorbike,430,237,501,287,2247
Navid_615_JPG.rf.52e7d03bdca4d4e58b837c895aff2e33.jpg,512,512,rickshaw,181,150,420,465,2247
Navid_615_JPG.rf.52e7d03bdca4d4e58b837c895aff2e33.jpg,512,512,rickshaw,1,158,73,512,2247
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,444,479,455,503,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,407,463,417,505,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,pickup,429,445,472,475,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,497,446,512,499,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,313,449,329,512,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,431,352,442,393,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,pickup,443,355,512,442,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,motorbike,303,452,312,485,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,three wheelers (CNG),468,108,474,122,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,three wheelers (CNG),471,94,478,103,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,440,101,456,119,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,426,79,438,105,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,409,106,424,127,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,410,82,423,101,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,382,114,405,148,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,426,118,439,131,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,438,118,453,136,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,453,123,469,141,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,420,131,437,140,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,403,141,421,161,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,435,138,448,160,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,449,140,467,158,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,437,166,459,205,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,422,159,435,178,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,405,178,426,213,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,377,162,406,190,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,three wheelers (CNG),467,136,473,155,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,349,207,383,279,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,373,211,411,284,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,434,215,439,229,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,428,198,436,206,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,427,243,435,257,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,443,324,460,343,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,422,315,429,338,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,412,275,422,293,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,394,302,405,318,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,three wheelers (CNG),414,230,427,257,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,402,257,422,270,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,three wheelers (CNG),372,143,382,161,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,344,131,368,157,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,334,143,344,165,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,268,148,316,210,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,pickup,234,190,265,217,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,205,200,213,214,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,213,203,221,216,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,196,226,203,236,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,205,235,211,247,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,191,235,196,261,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,136,251,144,266,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,172,241,178,257,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,three wheelers (CNG),204,249,226,265,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,rickshaw,164,237,171,256,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,199,264,225,293,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,pickup,163,260,198,289,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,1,202,36,239,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,bus,1,239,29,268,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,3,270,26,291,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,23,293,61,321,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,26,277,53,294,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,38,263,66,279,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,83,269,100,283,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,141,311,164,341,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,143,297,164,309,2248
97_jpg.rf.53a218b1304e72fe9112ed134de228b2.jpg,512,512,car,164,289,197,303,2248
